vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW	is.bnAb
IGHV3-30-3	19	3.9000000000000004	IGKV2-28	8	0.13	0.09	0	0	0
IGHV3-30-3	19	3.9000000000000004	IGKV2-28	8	0.1	0.05	0	0	0
IGHV4-31	18	3.75	IGLV1-44	11	0.08	0.07	0	0	0
IGHV3-48	18	5.6499999999999995	IGKV3-20	10	0.03	0.01	0	0	0
IGHV4-59	23	5.25	IGKV3-20	10	0.06	0.04	0	0	0
IGHV3-30-3	20	6.05	IGKV2-28	9	0.03	0.04	0	0	0
IGHV3-7	13	2.05	IGKV3-20	10	0.05	0.04	0	0	0
IGHV3-23	16	1.5499999999999998	IGKV1-16	9	0.17	0.12	0	0	0
IGHV3-23	11	1.05	IGKV1-17	9	0.15	0.12	0	0	0
IGHV1-24	14	1.35	IGKV3-11	9	0.0	0.0	0	0	0
IGHV3-73	15	3.8000000000000003	IGLV2-14	11	0.0	0.0	0	0	0
IGHV3-48	11	1.9	IGLV3-21	11	0.11	0.11	0	0	0
IGHV4-31	18	2.5	IGKV2-29	10	0.08	0.07	0	0	0
IGHV1-69	17	2.0	IGLV3-1	10	0.06	0.02	0	0	0
IGHV4-31	18	2.85	IGKV2-24	9	0.1	0.06	0	0	0
IGHV1-69	17	1.85	IGLV2-8	10	0.07	0.04	0	0	0
IGHV4-31	18	3.0000000000000004	IGLV2-14	11	0.13	0.1	0	0	0
IGHV1-69	17	1.6500000000000001	IGKV2D-29	9	0.08	0.06	0	0	0
IGHV4-31	18	4.2	IGLV2-14	10	0.09	0.09	0	0	0
IGHV1-69	17	5.45	IGKV1-39	9	0.13	0.06	0	0	0
IGHV4-31	18	4.2	IGKV3-20	9	0.21	0.17	0	0	0
IGHV3-33	21	4.85	IGKV3-20	9	0.06	0.02	0	0	0
IGHV3-33	19	1.7000000000000002	IGLV3-1	9	0.14	0.11	0	0	0
IGHV3-33	21	5.1499999999999995	IGLV7-46	9	0.01	0.01	0	0	0
IGHV1-69-2	19	2.5	IGKV1-27	9	0.18	0.18	0	0	0
IGHV3-33	21	3.9000000000000004	IGKV1-5	9	0.1	0.09	0	0	0
IGHV3-43D	17	3.05	IGKV4-1	9	0.03	0.02	0	0	0
IGHV3-33	21	3.75	IGLV1-51	11	0.01	0.01	0	0	0
IGHV3-33	21	3.75	IGLV1-51	11	0.01	0.01	0	0	0
IGHV1-2	19	3.4000000000000004	IGLV1-51	11	0.08	0.09	0	0	0
IGHV3-23	21	3.6500000000000004	IGKV1-39	10	0.09	0.06	0	0	0
IGHV3-23	21	3.6500000000000004	IGKV1-39	10	0.08	0.06	0	0	0
IGHV2-70	19	1.6	IGKV3-15	10	0.02	0.0	0	0	0
IGHV2-70	19	1.6	IGKV3-15	10	0.04	0.05	0	0	0
IGHV1-3	15	2.8000000000000003	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-33	11	2.1	IGKV3-11	9	0.0	0.0	0	0	0
IGHV1-3	22	2.6999999999999997	IGKV1-12	9	0.01	0.01	0	0	0
IGHV3-9	18	5.35	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-30-3	20	2.25	IGKV1-5	9	0.05	0.05	0	0	0
IGHV3-7	13	1.45	IGKV2-28	9	0.03	0.02	0	0	0
IGHV3-23	16	4.6	IGKV4-1	9	0.04	0.02	0	0	0
IGHV3-53	11	3.85	IGKV1-8	10	0.0	0.0	0	0	0
IGHV3-7	14	4.7	IGKV1-39	9	0.0	0.0	0	0	0
IGHV1-8	19	5.1499999999999995	IGLV1-44	11	0.09	0.07	0	0	0
IGHV1-8	19	4.749999999999999	IGLV1-44	11	0.1	0.09	0	0	0
IGHV1-8	19	5.1499999999999995	IGLV1-44	11	0.1	0.06	0	0	0
IGHV3-23	21	3.75	IGKV3-20	9	0.05	0.01	0	0	0
IGHV3-23	21	3.75	IGKV3-20	9	0.05	0.01	0	0	0
IGHV3-15	19	4.249999999999999	IGKV1-39	9	0.05	0.04	0	0	0
IGHV3-23	21	3.7	IGKV2-28	9	0.08	0.07	0	0	0
IGHV3-15	19	5.449999999999999	IGKV3-11	10	0.11	0.11	0	0	0
IGHV3-15	19	5.449999999999999	IGKV3-11	10	0.02	0.01	0	0	0
IGHV3-23	21	5.0	IGKV1-5	8	0.05	0.01	0	0	0
IGHV1-18	19	5.6499999999999995	IGKV3-20	9	0.18	0.15	0	0	0
IGHV2-70	21	2.8000000000000003	IGKV1-39	9	0.08	0.07	0	0	0
IGHV2-70	21	1.5000000000000004	IGKV1-12	9	0.13	0.12	0	0	0
IGHV1-18	19	1.3500000000000003	IGKV1-5	9	0.11	0.1	0	0	0
IGHV1-18	19	4.199999999999999	IGKV3-11	9	0.03	0.02	0	0	0
IGHV7-4-1	18	3.0500000000000003	IGLV3-21	10	0.09	0.09	0	0	0
IGHV1-18	19	3.5	IGLV1-51	10	0.08	0.04	0	0	0
IGHV7-4-1	18	4.199999999999999	IGLV1-51	11	0.02	0.0	0	0	0
IGHV1-18	19	4.199999999999999	IGKV3-15	9	0.05	0.04	0	0	0
IGHV7-4-1	18	1.75	IGLV2-14	10	0.15	0.13	0	0	0
IGHV1-69	21	4.1499999999999995	IGKV3-15	10	0.09	0.06	0	0	0
IGHV3-9	19	4.6499999999999995	IGKV3-20	8	0.09	0.07	0	0	0
IGHV1-69	21	2.4000000000000004	IGLV1-51	12	0.16	0.12	0	0	0
IGHV3-30	9	1.45	IGKV4-1	10	0.08	0.05	0	0	0
IGHV2-5	11	1.7	IGKV1-5	9	0.08	0.04	0	0	0
IGHV3-7	14	2.05	IGKV1-6	9	0.1	0.07	0	0	0
IGHV3-30-3	11	1.45	IGLV3-21	11	0.14	0.13	0	0	0
IGHV3-7	13	2.0500000000000003	IGKV1-5	9	0.04	0.02	0	0	0
IGHV4-34	23	4.449999999999998	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-23	16	3.3000000000000003	IGKV1-39	9	0.2	0.17	0	0	0
IGHV4-59	15	3.5	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-33	11	1.45	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-9	19	4.8999999999999995	IGLV2-14	10	0.05	0.01	0	0	0
IGHV1-69	21	3.1500000000000004	IGKV1-16	9	0.12	0.1	0	0	0
IGHV1-69	21	4.549999999999999	IGLV2-23	11	0.09	0.09	0	0	0
IGHV1-69-2	19	2.3000000000000003	IGKV3-20	8	0.22	0.23	0	0	0
IGHV1-24	19	4.249999999999999	IGKV1-39	9	0.13	0.1	0	0	0
IGHV1-69	21	3.9000000000000004	IGKV1-33	9	0.12	0.1	0	0	0
IGHV3-7	17	2.3000000000000003	IGKV2D-29	9	0.08	0.05	0	0	0
IGHV4-39	18	3.1	IGKV4-1	9	0.08	0.02	0	0	0
IGHV4-39	18	2.2	IGLV1-40	10	0.03	0.01	0	0	0
IGHV4-39	18	3.4000000000000004	IGKV1-33	9	0.28	0.22	0	0	0
IGHV3-7	17	2.65	IGKV3-15	8	0.09	0.05	0	0	0
IGHV3-7	17	2.55	IGKV3-15	8	0.08	0.04	0	0	0
IGHV4-39	18	4.05	IGLV1-44	12	0.16	0.09	0	0	0
IGHV3-7	17	1.8000000000000005	IGKV1-5	9	0.02	0.01	0	0	0
IGHV4-39	18	6.05	IGKV1-39	10	0.05	0.04	0	0	0
IGHV3-7	17	2.25	IGKV2-30	10	0.16	0.13	0	0	0
IGHV4-39	18	3.3000000000000003	IGKV3-15	10	0.11	0.09	0	0	0
IGHV3-7	17	2.4	IGKV1-9	9	0.18	0.15	0	0	0
IGHV4-39	18	3.5500000000000003	IGKV1-NL1	8	0.16	0.11	0	0	0
IGHV3-7	17	3.05	IGLV7-43	9	0.08	0.06	0	0	0
IGHV3-30	11	1.65	IGKV3-15	10	0.13	0.09	0	0	0
IGHV2-5	11	1.8	IGKV2-40	9	0.0	0.0	0	0	0
IGHV3-30	9	0.1	IGLV3-25	10	0.11	0.09	0	0	0
IGHV4-34	23	4.5	IGLV3-19	11	0.0	0.0	0	0	0
IGHV3-7	14	2.5500000000000003	IGLV3-9	10	0.0	0.0	0	0	0
IGHV3-7	13	1.25	IGKV1-16	9	0.1	0.07	0	0	0
IGHV3-23	16	1.85	IGLV4-69	11	0.16	0.15	0	0	0
IGHV4-59	15	5.549999999999999	IGKV3-20	8	0.0	0.0	0	0	0
IGHV1-2	13	1.35	IGKV3-20	8	0.0	0.0	0	0	0
IGHV4-39	18	5.0	IGKV2-40	9	0.17	0.12	0	0	0
IGHV3-7	17	3.75	IGKV4-1	9	0.1	0.1	0	0	0
IGHV3-7	17	3.75	IGKV4-1	9	0.11	0.11	0	0	0
IGHV4-39	18	5.35	IGLV3-21	11	0.02	0.02	0	0	0
IGHV3-64D	19	4.549999999999999	IGKV3-15	10	0.11	0.09	0	0	0
IGHV4-34	19	4.199999999999999	IGLV2-14	10	0.02	0.01	0	0	0
IGHV4-39	18	4.3	IGKV4-1	9	0.0	0.0	0	0	0
IGHV4-39	18	3.85	IGLV3-1	10	0.0	0.0	0	0	0
IGHV4-39	18	3.85	IGLV3-1	10	0.0	0.0	0	0	0
IGHV4-34	19	2.6	IGKV1-12	9	0.11	0.12	0	0	0
IGHV1-24	19	1.6	IGLV1-44	11	0.17	0.13	0	0	0
IGHV1-69	19	1.6500000000000001	IGKV4-1	9	0.08	0.05	0	0	0
IGHV3-23	16	2.05	IGKV4-1	9	0.08	0.06	0	0	0
IGHV3-23	16	2.75	IGLV2-14	10	0.14	0.12	0	0	0
IGHV3-30	19	4.749999999999999	IGLV2-23	12	0.04	0.02	0	0	0
IGHV3-30	19	4.8999999999999995	IGLV2-14	11	0.04	0.02	0	0	0
IGHV3-23	16	1.7999999999999998	IGKV3-15	11	0.12	0.07	0	0	0
IGHV3-30	19	3.25	IGKV3-20	10	0.21	0.16	0	0	0
IGHV3-23	16	5.85	IGLV2-14	10	0.0	0.0	0	0	0
IGHV3-30	19	4.8999999999999995	IGKV3-20	9	0.03	0.04	0	0	0
IGHV3-23	16	3.5500000000000003	IGLV8-61	10	0.13	0.09	0	0	0
IGHV3-30	11	2.2	IGLV1-44	11	0.08	0.05	0	0	0
IGHV3-30	9	1.4000000000000004	IGLV2-8	10	0.15	0.12	0	0	0
IGHV3-7	13	1.3	IGKV3-20	5	0.14	0.12	0	0	0
IGHV1-2	13	1.5	IGKV1-6	9	0.22	0.2	0	0	0
IGHV1-69	15	1.3	IGKV4-1	9	0.23	0.22	0	0	0
IGHV3-30-3	23	4.1	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-59	11	1.05	IGKV3-15	10	0.14	0.13	0	0	0
IGHV3-7	14	3.95	IGKV1-8	9	0.0	0.0	0	0	0
IGHV3-23	16	3.15	IGKV1-12	9	0.0	0.0	0	0	0
IGHV3-30	19	5.249999999999999	IGKV4-1	9	0.13	0.09	0	0	0
IGHV3-23	16	1.3	IGLV2-14	10	0.12	0.1	0	0	0
IGHV3-48	17	0.95	IGKV1-27	10	0.06	0.04	0	0	0
IGHV3-23	16	3.45	IGLV4-69	9	0.06	0.02	0	0	0
IGHV3-48	17	4.45	IGLV2-14	12	0.07	0.06	0	0	0
IGHV3-48	17	2.1500000000000004	IGKV1-9	10	0.21	0.17	0	0	0
IGHV3-23	16	2.3	IGLV4-69	9	0.06	0.04	0	0	0
IGHV3-23	16	2.2	IGLV4-69	9	0.07	0.05	0	0	0
IGHV3-23	16	2.5500000000000003	IGKV3-15	10	0.02	0.02	0	0	0
IGHV3-48	17	2.3000000000000007	IGKV3-20	9	0.04	0.02	0	0	0
IGHV3-48	17	4.550000000000001	IGKV3-20	9	0.07	0.07	0	0	0
IGHV3-23	16	4.35	IGKV3-15	9	0.03	0.02	0	0	0
IGHV3-48	17	2.3	IGLV1-44	11	0.06	0.02	0	0	0
IGHV3-23	16	3.9000000000000004	IGLV3-21	12	0.2	0.17	0	0	0
IGHV3-23	16	0.4	IGKV3-15	10	0.11	0.1	0	0	0
IGHV3-48	17	4.3	IGKV3-15	10	0.12	0.12	0	0	0
IGHV3-23	16	2.35	IGKV3-15	8	0.08	0.05	0	0	0
IGHV1-46	19	4.35	IGKV1-12	9	0.07	0.02	0	0	0
IGHV3-74	13	2.45	IGLV2-8	10	0.07	0.04	0	0	0
IGHV3-30	11	0.30000000000000004	IGLV3-21	11	0.28	0.23	0	0	0
IGHV3-30-3	22	5.199999999999999	IGLV1-47	12	0.0	0.0	0	0	0
IGHV3-53	18	3.1000000000000005	IGKV1-5	8	0.04	0.02	0	0	0
IGHV3-53	18	3.1000000000000005	IGKV1-5	8	0.04	0.02	0	0	0
IGHV1-2	13	3.15	IGKV4-1	11	0.0	0.0	0	0	0
IGHV4-59	14	1.2000000000000002	IGLV1-47	10	0.0	0.0	0	0	0
IGHV4-59	11	2.3	IGKV1-8	9	0.0	0.0	0	0	0
IGHV3-7	14	1.75	IGKV1-6	9	0.03	0.04	0	0	0
IGHV3-49	19	5.85	IGLV2-18	10	0.15	0.13	0	0	0
IGHV3-23	16	2.8500000000000005	IGKV1-39	9	0.05	0.02	0	0	0
IGHV3-23	16	2.0	IGKV1-39	9	0.06	0.05	0	0	0
IGHV3-23	16	2.0500000000000003	IGKV3-20	9	0.02	0.02	0	0	0
IGHV3-7	19	6.299999999999999	IGKV3-11	10	0.07	0.02	0	0	0
IGHV3-7	19	4.249999999999999	IGKV1-12	9	0.12	0.11	0	0	0
IGHV3-23	16	2.8	IGKV1-NL1	9	0.13	0.11	0	0	0
IGHV3-23	16	4.2	IGKV1-NL1	9	0.07	0.05	0	0	0
IGHV3-7	19	3.3500000000000005	IGKV3-11	8	0.06	0.05	0	0	0
IGHV3-23	16	2.95	IGKV3-20	9	0.09	0.06	0	0	0
IGHV3-7	19	3.8000000000000003	IGKV3-15	9	0.07	0.05	0	0	0
IGHV3-74	19	0.9	IGKV3-11	9	0.07	0.05	0	0	0
IGHV3-23	16	1.45	IGLV1-47	11	0.04	0.04	0	0	0
IGHV3-23	16	4.8	IGLV8-61	10	0.04	0.04	0	0	0
IGHV3-23	16	2.35	IGKV1-39	10	0.04	0.02	0	0	0
IGHV3-74	19	4.449999999999999	IGLV8-61	9	0.04	0.02	0	0	0
IGHV4-39	19	5.65	IGKV4-1	9	0.08	0.05	0	0	0
IGHV3-23	16	3.6500000000000004	IGLV2-23	9	0.05	0.02	0	0	0
IGHV4-34	28	2.5	IGKV1-16	9	0.0	0.0	0	0	0
IGHV4-39	21	4.15	IGKV3-15	10	0.01	0.01	0	0	0
IGHV3-74	13	1.35	IGKV2-28	8	0.12	0.09	0	0	0
IGHV3-30-3	11	2.95	IGLV1-44	10	0.06	0.02	0	0	0
IGHV3-7	9	0.1	IGLV4-69	9	0.04	0.01	0	0	0
IGHV6-1	15	1.2000000000000002	IGKV4-1	9	0.07	0.02	0	0	0
IGHV4-30-4	14	1.5	IGKV3D-15	10	0.0	0.0	0	0	0
IGHV1-2	13	1.55	IGLV3-21	11	0.0	0.0	0	0	0
IGHV1-18	14	2.1	IGKV1D-12	9	0.0	0.0	0	0	0
IGHV4-4	19	3.75	IGLV2-14	10	0.12	0.11	0	0	0
IGHV3-23	16	1.85	IGKV1-5	9	0.0	0.0	0	0	0
IGHV4-4	19	1.1	IGKV1-17	9	0.08	0.05	0	0	0
IGHV3-23	16	1.65	IGKV1-27	9	0.18	0.16	0	0	0
IGHV3-23	16	2.95	IGKV1-39	9	0.01	0.01	0	0	0
IGHV4-4	19	2.8500000000000005	IGKV1-39	9	0.19	0.21	0	0	0
IGHV3-23	16	1.55	IGKV1-9	9	0.14	0.06	0	0	0
IGHV3-23	16	2.3	IGKV1-9	9	0.18	0.13	0	0	0
IGHV3-23	16	2.2	IGKV1-9	9	0.11	0.05	0	0	0
IGHV3-23	16	2.3	IGKV1-9	9	0.09	0.05	0	0	0
IGHV4-4	19	4.0	IGLV1-40	11	0.09	0.07	0	0	0
IGHV4-30-4	19	3.3000000000000003	IGLV5-45	9	0.07	0.07	0	0	0
IGHV3-23	16	1.85	IGLV2-14	9	0.08	0.07	0	0	0
IGHV1-69	19	6.749999999999999	IGLV2-8	10	0.07	0.05	0	0	0
IGHV1-69	19	4.1	IGLV3-21	11	0.18	0.15	0	0	0
IGHV3-23	16	4.2	IGKV3-15	10	0.07	0.05	0	0	0
IGHV1-69	19	4.0	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-23	16	2.8500000000000005	IGKV1-16	9	0.03	0.01	0	0	0
IGHV3-23	16	2.8500000000000005	IGKV1-16	9	0.03	0.01	0	0	0
IGHV1-69	19	3.6	IGKV4-1	9	0.12	0.1	0	0	0
IGHV3-23	16	3.45	IGLV2-11	11	0.1	0.06	0	0	0
IGHV1-69	19	2.8	IGKV3-15	11	0.14	0.11	0	0	0
IGHV3-23	16	0.9	IGKV1-5	8	0.12	0.12	0	0	0
IGHV3-74	13	2.4	IGKV1-39	9	0.12	0.09	0	0	0
IGHV4-59	22	4.050000000000001	IGKV1-5	10	0.0	0.0	0	0	0
IGHV3-30-3	11	1.7	IGLV1-51	11	0.03	0.04	0	0	0
IGHV3-30-3	11	1.7	IGLV1-51	11	0.03	0.04	0	0	0
IGHV3-7	9	1.55	IGKV1-33	10	0.01	0.01	0	0	0
IGHV1-69	13	2.55	IGLV9-49	13	0.0	0.0	0	0	0
IGHV3-13	15	1.55	IGLV8-61	10	0.08	0.07	0	0	0
IGHV1-18	19	3.9000000000000004	IGLV3-19	11	0.0	0.0	0	0	0
IGHV2-26	14	3.2	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-15	14	1.7500000000000002	IGLV3-21	11	0.0	0.0	0	0	0
IGHV4-34	15	3.5	IGKV4-1	9	0.0	0.0	0	0	0
IGHV4-34	17	3.4	IGKV3-20	9	0.0	0.0	0	0	0
IGHV2-5	21	4.0	IGKV1-5	8	0.04	0.05	0	0	0
IGHV2-5	19	5.1499999999999995	IGLV3-1	8	0.0	0.0	0	0	0
IGHV3-30	14	4.1499999999999995	IGKV3-15	9	0.0	0.0	0	0	0
IGHV3-72	23	5.35	IGKV3-20	9	0.05	0.02	0	0	0
IGHV3-7	15	1.7000000000000002	IGLV3-25	11	0.05	0.05	0	0	0
IGHV4-59	11	1.1500000000000001	IGKV1-5	9	0.01	0.01	0	0	0
IGHV4-34	18	4.799999999999999	IGLV3-19	11	0.0	0.0	0	0	0
IGHV7-4-1	12	2.0	IGLV1-40	11	0.12	0.09	0	0	0
IGHV1-69	19	4.199999999999999	IGKV2-28	9	0.19	0.15	0	0	0
IGHV3-23	16	1.65	IGKV1-33	9	0.09	0.05	0	0	0
IGHV4-39	21	3.9500000000000006	IGKV2-28	9	0.1	0.06	0	0	0
IGHV3-64D	19	2.6	IGKV4-1	9	0.18	0.15	0	0	0
IGHV4-39	21	3.9000000000000004	IGKV1D-13	9	0.02	0.02	0	0	0
IGHV3-21	19	1.3	IGKV1-5	8	0.03	0.01	0	0	0
IGHV4-39	21	2.85	IGKV1-39	9	0.03	0.01	0	0	0
IGHV3-30-3	19	4.199999999999999	IGKV1-5	9	0.04	0.05	0	0	0
IGHV3-11	19	2.15	IGLV1-51	13	0.18	0.17	0	0	0
IGHV4-39	21	5.15	IGKV1-5	8	0.12	0.1	0	0	0
IGHV1-46	21	3.35	IGLV1-47	11	0.04	0.04	0	0	0
IGHV4-61	19	5.999999999999999	IGKV1-5	10	0.11	0.09	0	0	0
IGHV7-4-1	21	1.85	IGLV1-40	11	0.07	0.09	0	0	0
IGHV4-34	19	5.6	IGKV1-39	9	0.02	0.02	0	0	0
IGHV3-9	19	1.6500000000000001	IGKV1-8	10	0.11	0.12	0	0	0
IGHV3-9	19	1.7500000000000002	IGKV1-8	10	0.13	0.1	0	0	0
IGHV3-9	19	1.7500000000000002	IGKV1-8	10	0.12	0.1	0	0	0
IGHV3-15	21	2.85	IGLV1-40	10	0.16	0.13	0	0	0
IGHV4-4	18	1.7000000000000002	IGKV3-11	9	0.19	0.17	0	0	0
IGHV3-9	19	1.8000000000000003	IGKV3-20	9	0.08	0.07	0	0	0
IGHV3-9	19	1.4000000000000004	IGKV3-20	9	0.05	0.05	0	0	0
IGHV3-30-3	11	1.9500000000000002	IGKV3-15	8	0.15	0.16	0	0	0
IGHV4-39	14	1.45	IGKV1-16	9	0.11	0.06	0	0	0
IGHV3-74	13	0.8	IGKV1-5	8	0.15	0.09	0	0	0
IGHV3-23	22	6.2	IGKV3-20	9	0.0	0.0	0	0	0
IGHV1-3	18	3.7	IGLV3-1	9	0.07	0.07	0	0	0
IGHV1-69	13	1.85	IGKV1D-8	9	0.0	0.0	0	0	0
IGHV3-9	14	2.5500000000000003	IGLV4-69	9	0.0	0.0	0	0	0
IGHV1-18	19	4.55	IGKV1-39	9	0.33	0.32	0	0	0
IGHV3-66	15	1.7000000000000002	IGLV3-21	11	0.0	0.0	0	0	0
IGHV4-4	18	3.5	IGKV1-NL1	9	0.14	0.12	0	0	0
IGHV4-59	19	2.25	IGLV3-25	11	0.04	0.04	0	0	0
IGHV4-59	19	2.25	IGLV3-25	11	0.04	0.04	0	0	0
IGHV4-59	19	4.449999999999999	IGLV3-25	10	0.02	0.01	0	0	0
IGHV4-4	18	2.95	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-59	18	2.05	IGKV1-39	9	0.12	0.1	0	0	0
IGHV4-59	19	2.95	IGKV1-39	9	0.05	0.05	0	0	0
IGHV4-4	18	4.050000000000001	IGLV1-36	11	0.14	0.1	0	0	0
IGHV4-59	19	2.5500000000000003	IGKV1-39	8	0.09	0.07	0	0	0
IGHV4-59	19	3.25	IGLV2-23	10	0.05	0.04	0	0	0
IGHV4-4	18	2.55	IGKV1-17	9	0.16	0.13	0	0	0
IGHV4-4	18	1.8	IGKV1-17	9	0.1	0.07	0	0	0
IGHV4-30-4	19	2.2	IGLV3-19	11	0.18	0.18	0	0	0
IGHV4-59	18	5.449999999999999	IGKV4-1	9	0.08	0.06	0	0	0
IGHV4-30-4	19	1.3500000000000003	IGKV1-5	9	0.15	0.13	0	0	0
IGHV3-74	19	2.95	IGLV1-40	11	0.06	0.05	0	0	0
IGHV4-59	18	3.9	IGKV1-12	9	0.04	0.04	0	0	0
IGHV4-59	18	3.9	IGKV1-12	9	0.05	0.05	0	0	0
IGHV4-31	21	3.1	IGKV3-20	9	0.14	0.15	0	0	0
IGHV3-74	19	3.1500000000000004	IGKV3-20	9	0.04	0.01	0	0	0
IGHV1-18	21	2.9	IGKV1-33	10	0.19	0.16	0	0	0
IGHV2-70	19	1.8	IGKV3-15	10	0.0	0.0	0	0	0
IGHV4-39	14	3.05	IGLV2-14	11	0.0	0.0	0	0	0
IGHV3-74	13	1.9000000000000001	IGLV1-44	11	0.05	0.04	0	0	0
IGHV3-30	11	1.9500000000000002	IGLV3-25	11	0.1	0.06	0	0	0
IGHV4-39	18	3.5	IGLV9-49	13	0.0	0.0	0	0	0
IGHV1-69	13	0.7999999999999999	IGKV2-29	11	0.19	0.12	0	0	0
IGHV3-15	11	2.1	IGLV1-47	11	0.12	0.12	0	0	0
IGHV1-18	12	3.4000000000000004	IGLV6-57	10	0.0	0.0	0	0	0
IGHV1-18	21	5.999999999999999	IGKV2-40	9	0.0	0.0	0	0	0
IGHV4-39	14	3.1500000000000004	IGKV1-16	9	0.01	0.01	0	0	0
IGHV1-46	21	3.3000000000000007	IGLV3-25	11	0.07	0.06	0	0	0
IGHV3-30	19	3.0500000000000003	IGKV4-1	9	0.08	0.06	0	0	0
IGHV3-30	19	3.9000000000000004	IGKV4-1	9	0.09	0.06	0	0	0
IGHV1-46	21	5.3999999999999995	IGKV4-1	9	0.14	0.12	0	0	0
IGHV3-21	19	4.05	IGKV3-20	9	0.07	0.06	0	0	0
IGHV4-30-2	21	3.5	IGLV2-23	11	0.07	0.05	0	0	0
IGHV4-39	21	2.4	IGKV4-1	9	0.05	0.05	0	0	0
IGHV3-15	19	5.2	IGKV3-11	8	0.0	0.0	0	0	0
IGHV4-39	21	3.5500000000000003	IGKV3-15	10	0.03	0.02	0	0	0
IGHV3-23	19	1.8500000000000003	IGLV2-14	11	0.08	0.05	0	0	0
IGHV4-39	21	2.2	IGLV1-40	11	0.0	0.0	0	0	0
IGHV3-23	19	3.5500000000000003	IGKV3-20	9	0.1	0.11	0	0	0
IGHV4-39	21	3.1	IGLV1-44	11	0.14	0.12	0	0	0
IGHV3-23	19	3.35	IGKV1-33	9	0.12	0.09	0	0	0
IGHV3-23	21	3.8000000000000003	IGLV2-14	10	0.09	0.05	0	0	0
IGHV3-23	19	1.4	IGKV3-20	9	0.0	0.0	0	0	0
IGHV4-61	21	2.0500000000000003	IGLV1-40	11	0.11	0.07	0	0	0
IGHV3-23	19	1.7500000000000002	IGKV3-15	10	0.06	0.02	0	0	0
IGHV1-2	19	2.6500000000000004	IGLV8-61	10	0.0	0.0	0	0	0
IGHV4-59	21	3.55	IGLV2-14	10	0.04	0.02	0	0	0
IGHV3-48	11	1.3000000000000003	IGKV2-24	9	0.13	0.11	0	0	0
IGHV3-30-3	11	1.15	IGLV3-21	11	0.19	0.18	0	0	0
IGHV3-74	13	0.95	IGLV2-14	10	0.04	0.04	0	0	0
IGHV3-30-3	12	1.45	IGLV1-44	12	0.0	0.0	0	0	0
IGHV4-39	8	1.7000000000000002	IGKV1-33	10	0.06	0.05	0	0	0
IGHV4-39	14	5.6	IGKV4-1	10	0.0	0.0	0	0	0
IGHV1-69	18	2.1500000000000004	IGKV2-28	10	0.0	0.0	0	0	0
IGHV4-39	14	1.55	IGKV3-11	10	0.0	0.0	0	0	0
IGHV1-69	13	1.85	IGKV3-20	9	0.18	0.17	0	0	0
IGHV4-38-2	19	3.5	IGKV3-20	10	0.04	0.04	0	0	0
IGHV3-7	21	3.7	IGKV1-12	9	0.04	0.0	0	0	0
IGHV3-20	19	2.6500000000000004	IGKV1-39	9	0.09	0.09	0	0	0
IGHV3-64D	18	3.0	IGKV1-5	9	0.17	0.1	0	0	0
IGHV3-64D	18	2.5	IGKV1-5	9	0.15	0.1	0	0	0
IGHV4-30-4	19	2.6	IGKV2-24	10	0.13	0.13	0	0	0
IGHV3-30	21	2.55	IGKV1-33	9	0.11	0.06	0	0	0
IGHV1-2	19	1.2	IGKV3-20	8	0.15	0.16	0	0	0
IGHV3-30-3	21	3.75	IGKV1-9	9	0.15	0.12	0	0	0
IGHV1-2	19	1.0	IGKV1-12	9	0.23	0.18	0	0	0
IGHV3-30	21	5.1	IGLV1-40	11	0.0	0.0	0	0	0
IGHV3-30	21	4.199999999999999	IGKV3-20	9	0.12	0.1	0	0	0
IGHV1-2	19	2.3000000000000003	IGKV3-20	9	0.03	0.04	0	0	0
IGHV1-2	19	2.2	IGLV3-9	9	0.1	0.09	0	0	0
IGHV3-30	21	2.4000000000000004	IGKV1-5	9	0.12	0.09	0	0	0
IGHV3-30	21	5.1	IGLV1-44	11	0.04	0.01	0	0	0
IGHV3-30	21	5.1	IGLV1-44	11	0.04	0.01	0	0	0
IGHV1-2	19	3.4	IGLV2-14	10	0.01	0.01	0	0	0
IGHV4-59	21	4.1	IGKV3-20	9	0.1	0.07	0	0	0
IGHV1-2	19	3.0500000000000003	IGKV1-33	9	0.17	0.17	0	0	0
IGHV1-2	19	3.0500000000000003	IGKV1-33	9	0.17	0.17	0	0	0
IGHV3-23	19	5.1499999999999995	IGKV3-20	9	0.09	0.09	0	0	0
IGHV4-59	21	4.299999999999999	IGKV2-28	9	0.05	0.02	0	0	0
IGHV3-48	11	2.05	IGLV2-14	10	0.14	0.16	0	0	0
IGHV3-30	11	1.8500000000000003	IGLV1-51	12	0.22	0.2	0	0	0
